items,support,ordered_statistics
"frozenset({'20726', '20728', '22383', '20725', '20727'})",0.005137449,"[OrderedStatistic(items_base=frozenset({'20726', '20725', '20728', '20727'}), items_add=frozenset({'22383'}), confidence=0.7916666666666666, lift=16.525948573220447), OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '20727'}), items_add=frozenset({'20728'}), confidence=0.7124999999999999, lift=15.986223458038422), OrderedStatistic(items_base=frozenset({'22383', '20726', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.8444444444444444, lift=14.088888888888889)]"
"frozenset({'22382', '20726', '22383', '20725', '20727'})",0.005182515,"[OrderedStatistic(items_base=frozenset({'22382', '20726', '20725', '20727'}), items_add=frozenset({'22383'}), confidence=0.7232704402515724, lift=15.098185389635365), OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '20727'}), items_add=frozenset({'22382'}), confidence=0.71875, lift=15.93312937062937), OrderedStatistic(items_base=frozenset({'22383', '20726', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.8098591549295775, lift=13.511860637509265)]"
"frozenset({'22382', '20726', '20725', '22384', '20727'})",0.005092384,"[OrderedStatistic(items_base=frozenset({'22382', '20726', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.7106918238993711, lift=16.58280922431866), OrderedStatistic(items_base=frozenset({'20726', '20725', '22384', '20727'}), items_add=frozenset({'22382'}), confidence=0.743421052631579, lift=16.480033124769967), OrderedStatistic(items_base=frozenset({'20726', '22382', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.8071428571428572, lift=13.466541353383459)]"
"frozenset({'20726', '22383', '20725', '22384', '20727'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '20727'}), items_add=frozenset({'22384'}), confidence=0.725, lift=16.916666666666664), OrderedStatistic(items_base=frozenset({'20726', '20725', '22384', '20727'}), items_add=frozenset({'22383'}), confidence=0.763157894736842, lift=15.930831311580928), OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '22384'}), items_add=frozenset({'20727'}), confidence=0.703030303030303, lift=14.538902538902539), OrderedStatistic(items_base=frozenset({'22383', '20726', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.8226950354609929, lift=13.726017170586038)]"
"frozenset({'22382', '20726', '20728', '22383', '20725'})",0.005272645,"[OrderedStatistic(items_base=frozenset({'22382', '20726', '20725', '20728'}), items_add=frozenset({'22383'}), confidence=0.7452229299363057, lift=15.556441030373117), OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '20728'}), items_add=frozenset({'22382'}), confidence=0.7134146341463414, lift=15.814855875831485), OrderedStatistic(items_base=frozenset({'22383', '22382', '20726', '20725'}), items_add=frozenset({'20728'}), confidence=0.7005988023952096, lift=15.71919860985814), OrderedStatistic(items_base=frozenset({'22383', '22382', '20725', '20728'}), items_add=frozenset({'20726'}), confidence=0.7048192771084337, lift=18.64116777000732), OrderedStatistic(items_base=frozenset({'22383', '20726', '22382', '20728'}), items_add=frozenset({'20725'}), confidence=0.8181818181818181, lift=13.650717703349281)]"
"frozenset({'22382', '20726', '20728', '20725', '22384'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22382', '20726', '20725', '20728'}), items_add=frozenset({'22384'}), confidence=0.7388535031847133, lift=17.239915074309977), OrderedStatistic(items_base=frozenset({'20726', '20725', '20728', '22384'}), items_add=frozenset({'22382'}), confidence=0.7341772151898734, lift=16.275117287775515), OrderedStatistic(items_base=frozenset({'22382', '20726', '20725', '22384'}), items_add=frozenset({'20728'}), confidence=0.7160493827160493, lift=16.06586026538841), OrderedStatistic(items_base=frozenset({'22382', '20725', '20728', '22384'}), items_add=frozenset({'20726'}), confidence=0.7073170731707317, lift=18.707229861333175), OrderedStatistic(items_base=frozenset({'20726', '22382', '20728', '22384'}), items_add=frozenset({'20725'}), confidence=0.8345323741007193, lift=13.923513820522528)]"
"frozenset({'20726', '20728', '22383', '20725', '22384'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '20728'}), items_add=frozenset({'22384'}), confidence=0.7439024390243902, lift=17.35772357723577), OrderedStatistic(items_base=frozenset({'20726', '20725', '20728', '22384'}), items_add=frozenset({'22383'}), confidence=0.7721518987341772, lift=16.118580087404887), OrderedStatistic(items_base=frozenset({'22383', '20726', '20725', '22384'}), items_add=frozenset({'20728'}), confidence=0.7393939393939394, lift=16.589637527959066), OrderedStatistic(items_base=frozenset({'22383', '20726', '20728', '22384'}), items_add=frozenset({'20725'}), confidence=0.8970588235294117, lift=14.966718266253869)]"
"frozenset({'22382', '20726', '22383', '20725', '22384'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22383', '22382', '20725', '22384'}), items_add=frozenset({'20726'}), confidence=0.7207792207792207, lift=19.06327879510239), OrderedStatistic(items_base=frozenset({'22383', '20726', '22382', '22384'}), items_add=frozenset({'20725'}), confidence=0.8671874999999999, lift=14.46833881578947)]"
"frozenset({'22382', '20726', '22662', '22383', '20725'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22662', '22382', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.7655172413793103, lift=15.98008239530282), OrderedStatistic(items_base=frozenset({'22383', '22662', '20726', '20725'}), items_add=frozenset({'22382'}), confidence=0.8283582089552238, lift=18.36290575096545), OrderedStatistic(items_base=frozenset({'22383', '22662', '22382', '20725'}), items_add=frozenset({'20726'}), confidence=0.7302631578947368, lift=19.314111410827426), OrderedStatistic(items_base=frozenset({'22383', '22662', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.8671874999999999, lift=14.46833881578947)]"
"frozenset({'22382', '20728', '22383', '20725', '20727'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22382', '20725', '20728', '20727'}), items_add=frozenset({'22383'}), confidence=0.7532467532467532, lift=15.723937398443512), OrderedStatistic(items_base=frozenset({'22383', '22382', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7581699346405228, lift=12.649466804265565)]"
"frozenset({'22382', '20728', '20725', '22384', '20727'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'22382', '20725', '20728', '20727'}), items_add=frozenset({'22384'}), confidence=0.7662337662337662, lift=17.878787878787875), OrderedStatistic(items_base=frozenset({'22382', '20725', '20728', '22384'}), items_add=frozenset({'20727'}), confidence=0.7195121951219513, lift=14.879753597163187), OrderedStatistic(items_base=frozenset({'22384', '22382', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7814569536423842, lift=13.037992331822936)]"
"frozenset({'20728', '22383', '20725', '22384', '20727'})",0.006219018,"[OrderedStatistic(items_base=frozenset({'22383', '20725', '20728', '20727'}), items_add=frozenset({'22384'}), confidence=0.7540983606557377, lift=17.595628415300546), OrderedStatistic(items_base=frozenset({'22384', '20725', '20728', '20727'}), items_add=frozenset({'22383'}), confidence=0.7150259067357512, lift=14.926081721981486), OrderedStatistic(items_base=frozenset({'22383', '20725', '22384', '20727'}), items_add=frozenset({'20728'}), confidence=0.7419354838709677, lift=16.646661665416357), OrderedStatistic(items_base=frozenset({'22383', '20725', '20728', '22384'}), items_add=frozenset({'20727'}), confidence=0.7540983606557377, lift=15.595007104334407), OrderedStatistic(items_base=frozenset({'22384', '22383', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.8414634146341463, lift=14.039152759948651)]"
"frozenset({'22382', '22383', '20725', '22384', '20727'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22383', '22382', '20725', '22384'}), items_add=frozenset({'20727'}), confidence=0.7532467532467532, lift=15.577395577395576), OrderedStatistic(items_base=frozenset({'22383', '22382', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.8, lift=13.347368421052632)]"
"frozenset({'22382', '20728', '22383', '20725', '22384'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22382', '20725', '20728', '22384'}), items_add=frozenset({'22383'}), confidence=0.7073170731707317, lift=14.765160727806713), OrderedStatistic(items_base=frozenset({'22383', '22382', '20725', '22384'}), items_add=frozenset({'20728'}), confidence=0.7532467532467532, lift=16.900450409044947), OrderedStatistic(items_base=frozenset({'22383', '22382', '20728', '22384'}), items_add=frozenset({'20725'}), confidence=0.8285714285714286, lift=13.82406015037594)]"
"frozenset({'22917', '22918', '22919', '22916', '22920'})",0.006534475,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22918', '22919', '22920'}), confidence=0.7754010695187165, lift=114.70766488413545), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22920', '22918', '22919', '22916'}), confidence=0.7591623036649215, lift=113.05913770687657), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22920', '22919', '22916'}), confidence=0.7712765957446808, lift=112.5962346024636), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22920', '22918', '22916'}), confidence=0.7552083333333334, lift=109.52988834422659), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22918', '22919', '22916'}), confidence=0.7631578947368421, lift=109.2546689303905), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22918', '22919', '22920'}), confidence=0.8192090395480225, lift=115.78502285076827), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22919', '22920'}), confidence=0.8430232558139535, lift=116.91678779069768), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22918', '22920'}), confidence=0.8579881656804734, lift=118.99223372781066), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22918', '22919'}), confidence=0.8529411764705882, lift=116.11512089498376), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22920', '22919', '22916'}), confidence=0.8285714285714286, lift=117.10828025477707), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22920', '22918', '22916'}), confidence=0.8333333333333334, lift=116.29979035639414), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22918', '22919', '22916'}), confidence=0.838150289017341, lift=116.24096820809248), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22917', '22920', '22916'}), confidence=0.8430232558139535, lift=114.7649450706235), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.847953216374269, lift=115.43608510027626), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.8579881656804734, lift=115.38640846333155), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22919', '22920'}), confidence=0.8787878787878788, lift=115.38640846333155), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22918', '22920'}), confidence=0.8895705521472392, lift=115.43608510027624), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22918', '22919'}), confidence=0.8895705521472392, lift=114.76494507062348), OrderedStatistic(items_base=frozenset({'22918', '22919', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.90625, lift=116.24096820809248), OrderedStatistic(items_base=frozenset({'22920', '22918', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.9119496855345912, lift=116.29979035639414), OrderedStatistic(items_base=frozenset({'22920', '22919', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.9235668789808916, lift=117.10828025477707), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919'}), items_add=frozenset({'22920', '22916'}), confidence=0.8895705521472392, lift=116.11512089498375), OrderedStatistic(items_base=frozenset({'22917', '22918', '22920'}), items_add=frozenset({'22919', '22916'}), confidence=0.90625, lift=118.99223372781066), OrderedStatistic(items_base=frozenset({'22917', '22919', '22920'}), items_add=frozenset({'22918', '22916'}), confidence=0.90625, lift=116.91678779069768), OrderedStatistic(items_base=frozenset({'22918', '22919', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.9235668789808916, lift=115.78502285076827), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919', '22916'}), items_add=frozenset({'22920'}), confidence=0.9354838709677419, lift=109.2546689303905), OrderedStatistic(items_base=frozenset({'22917', '22920', '22918', '22916'}), items_add=frozenset({'22919'}), confidence=0.9477124183006536, lift=109.52988834422659), OrderedStatistic(items_base=frozenset({'22917', '22920', '22919', '22916'}), items_add=frozenset({'22918'}), confidence=0.9539473684210525, lift=112.5962346024636), OrderedStatistic(items_base=frozenset({'22920', '22918', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.9731543624161073, lift=113.05913770687656), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919', '22920'}), items_add=frozenset({'22916'}), confidence=0.9666666666666667, lift=114.70766488413547)]"
"frozenset({'22917', '22921', '22918', '22919', '22916'})",0.006354214,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22918', '22919'}), confidence=0.7540106951871658, lift=115.38963673243593), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22918', '22919', '22916'}), confidence=0.7382198952879582, lift=113.7576352530541), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22921', '22919', '22916'}), confidence=0.75, lift=116.38111888111888), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22921', '22918', '22916'}), confidence=0.7343750000000001, lift=111.61494006849315), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22918', '22919', '22916'}), confidence=0.8443113772455091, lift=120.87270620050224), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22918', '22919'}), confidence=0.7966101694915254, lift=117.845197740113), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22921', '22919'}), confidence=0.8197674418604652, lift=122.90972658705219), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22921', '22918'}), confidence=0.834319526627219, lift=123.42366863905326), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22918', '22919'}), confidence=0.9096774193548387, lift=123.83890757965565), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22921', '22919', '22916'}), confidence=0.8057142857142858, lift=121.62448979591838), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22921', '22918', '22916'}), confidence=0.810344827586207, lift=119.87701149425288), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22918', '22919', '22916'}), confidence=0.9096774193548387, lift=126.16088709677419), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.8197674418604652, lift=122.08482909317935), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.903846153846154, lift=123.04506842850402), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.9096774193548387, lift=122.33782991202345), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22921', '22919'}), confidence=0.8545454545454546, lift=122.33782991202347), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22921', '22918'}), confidence=0.8650306748466258, lift=123.04506842850401), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22918', '22919'}), confidence=0.9463087248322147, lift=122.08482909317934), OrderedStatistic(items_base=frozenset({'22918', '22919', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.88125, lift=126.16088709677419), OrderedStatistic(items_base=frozenset({'22921', '22918', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.9400000000000001, lift=119.87701149425288), OrderedStatistic(items_base=frozenset({'22921', '22919', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.9591836734693878, lift=121.62448979591838), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919'}), items_add=frozenset({'22921', '22916'}), confidence=0.8650306748466258, lift=123.83890757965565), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918'}), items_add=frozenset({'22919', '22916'}), confidence=0.9400000000000001, lift=123.42366863905326), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919'}), items_add=frozenset({'22918', '22916'}), confidence=0.9527027027027027, lift=122.90972658705218), OrderedStatistic(items_base=frozenset({'22921', '22918', '22919'}), items_add=frozenset({'22917', '22916'}), confidence=0.9400000000000001, lift=117.845197740113), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919', '22916'}), items_add=frozenset({'22921'}), confidence=0.9096774193548387, lift=120.87270620050222), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918', '22916'}), items_add=frozenset({'22919'}), confidence=0.9657534246575342, lift=111.61494006849315), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919', '22916'}), items_add=frozenset({'22918'}), confidence=0.9860139860139862, lift=116.3811188811189), OrderedStatistic(items_base=frozenset({'22921', '22918', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.9791666666666667, lift=113.75763525305412), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918', '22919'}), items_add=frozenset({'22916'}), confidence=0.9724137931034483, lift=115.38963673243592)]"
"frozenset({'22917', '22921', '22918', '22916', '22920'})",0.006219018,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22918', '22920'}), confidence=0.7379679144385025, lift=116.96791443850265), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22920', '22921', '22918', '22916'}), confidence=0.7225130890052356, lift=113.70613790798707), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22920', '22921', '22916'}), confidence=0.7340425531914893, lift=116.34574468085106), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22921', '22918', '22916'}), confidence=0.7263157894736841, lift=110.39005046863733), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22920', '22918', '22916'}), confidence=0.8263473053892215, lift=119.84736409533873), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22918', '22920'}), confidence=0.7796610169491525, lift=120.14359698681731), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22921', '22920'}), confidence=0.8023255813953488, lift=124.50073182631323), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22921', '22918'}), confidence=0.8117647058823528, lift=120.08705882352939), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22918', '22920'}), confidence=0.8903225806451612, lift=123.4766129032258), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22920', '22921', '22916'}), confidence=0.7885714285714286, lift=121.51666666666667), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22921', '22918', '22916'}), confidence=0.7976878612716762, lift=118.00462427745664), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22920', '22918', '22916'}), confidence=0.8903225806451612, lift=124.25319537431528), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.8070175438596491, lift=120.18603555869538), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22917', '22920', '22916'}), confidence=0.8846153846153846, lift=120.42708824917413), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.9324324324324325, lift=125.3980343980344), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22921', '22920'}), confidence=0.8363636363636363, lift=125.3980343980344), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22921', '22918'}), confidence=0.8466257668711656, lift=120.42708824917415), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22918', '22920'}), confidence=0.9261744966442952, lift=120.18603555869538), OrderedStatistic(items_base=frozenset({'22920', '22918', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.8679245283018868, lift=124.25319537431528), OrderedStatistic(items_base=frozenset({'22921', '22918', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.9199999999999999, lift=118.00462427745664), OrderedStatistic(items_base=frozenset({'22920', '22921', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.9583333333333333, lift=121.51666666666667), OrderedStatistic(items_base=frozenset({'22917', '22918', '22920'}), items_add=frozenset({'22921', '22916'}), confidence=0.8624999999999999, lift=123.4766129032258), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918'}), items_add=frozenset({'22920', '22916'}), confidence=0.9199999999999999, lift=120.0870588235294), OrderedStatistic(items_base=frozenset({'22917', '22921', '22920'}), items_add=frozenset({'22918', '22916'}), confidence=0.965034965034965, lift=124.50073182631323), OrderedStatistic(items_base=frozenset({'22921', '22918', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.9583333333333333, lift=120.1435969868173), OrderedStatistic(items_base=frozenset({'22917', '22920', '22918', '22916'}), items_add=frozenset({'22921'}), confidence=0.9019607843137255, lift=119.84736409533875), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918', '22916'}), items_add=frozenset({'22920'}), confidence=0.9452054794520547, lift=110.39005046863734), OrderedStatistic(items_base=frozenset({'22917', '22920', '22921', '22916'}), items_add=frozenset({'22918'}), confidence=0.9857142857142857, lift=116.34574468085106), OrderedStatistic(items_base=frozenset({'22920', '22918', '22921', '22916'}), items_add=frozenset({'22917'}), confidence=0.978723404255319, lift=113.70613790798707), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918', '22920'}), items_add=frozenset({'22916'}), confidence=0.9857142857142857, lift=116.96791443850266)]"
"frozenset({'22917', '22921', '22919', '22916', '22920'})",0.006038756,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22919', '22920'}), confidence=0.7165775401069518, lift=116.06463952535228), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22920', '22921', '22919', '22916'}), confidence=0.7015706806282723, lift=113.63396644628732), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22921', '22919', '22916'}), confidence=0.7052631578947368, lift=109.43908722856091), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22920', '22919', '22916'}), confidence=0.8023952095808383, lift=117.13914276709738), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22919', '22920'}), confidence=0.7570621468926553, lift=119.14332652161715), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22921', '22920'}), confidence=0.7928994082840237, lift=123.03802706169571), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22921', '22919'}), confidence=0.788235294117647, lift=118.18203497615262), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22919', '22920'}), confidence=0.864516129032258, lift=119.89758064516128), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22920', '22921', '22916'}), confidence=0.7701149425287357, lift=118.67257343550448), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22921', '22919', '22916'}), confidence=0.7745664739884393, lift=116.92265345444535), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22920', '22919', '22916'}), confidence=0.864516129032258, lift=122.18861721799875), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.7928994082840237, lift=118.08347563639252), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22917', '22920', '22916'}), confidence=0.864516129032258, lift=117.69087670690679), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.9054054054054055, lift=123.25733709169293), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22921', '22920'}), confidence=0.8220858895705522, lift=123.25733709169293), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22921', '22919'}), confidence=0.8220858895705522, lift=117.69087670690679), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22919', '22920'}), confidence=0.8993288590604026, lift=118.0834756363925), OrderedStatistic(items_base=frozenset({'22920', '22919', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.8535031847133757, lift=122.18861721799875), OrderedStatistic(items_base=frozenset({'22921', '22919', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.9115646258503401, lift=116.92265345444537), OrderedStatistic(items_base=frozenset({'22920', '22921', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.9305555555555556, lift=118.67257343550448), OrderedStatistic(items_base=frozenset({'22917', '22919', '22920'}), items_add=frozenset({'22921', '22916'}), confidence=0.8375, lift=119.8975806451613), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919'}), items_add=frozenset({'22920', '22916'}), confidence=0.9054054054054055, lift=118.18203497615262), OrderedStatistic(items_base=frozenset({'22917', '22921', '22920'}), items_add=frozenset({'22919', '22916'}), confidence=0.9370629370629371, lift=123.0380270616957), OrderedStatistic(items_base=frozenset({'22921', '22919', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.9503546099290779, lift=119.14332652161717), OrderedStatistic(items_base=frozenset({'22917', '22920', '22919', '22916'}), items_add=frozenset({'22921'}), confidence=0.881578947368421, lift=117.13914276709738), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919', '22916'}), items_add=frozenset({'22920'}), confidence=0.9370629370629371, lift=109.43908722856092), OrderedStatistic(items_base=frozenset({'22917', '22920', '22921', '22916'}), items_add=frozenset({'22919'}), confidence=0.9571428571428572, lift=110.61979166666669), OrderedStatistic(items_base=frozenset({'22920', '22921', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.9781021897810219, lift=113.63396644628732), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919', '22920'}), items_add=frozenset({'22916'}), confidence=0.9781021897810219, lift=116.06463952535228)]"
